gene_name,public_name,N2_specific_read_count, CB4856_specific_read_count
Y105E8A.4,ech-7,2,2
Y105E8A.5,bbs-1,0,0
Y105E8A.32,Y105E8A.32,0,0
Y105E8A.6,unc-95,2,1
Y105E8A.7,lev-10,3,8
Y105E8A.8,Y105E8A.8,23,23
Y105E8A.9,apg-1,14,14
Y105E8A.10,hpo-13,29,23
Y105E8A.11,Y105E8A.11,0,0
Y105E8A.12,catp-1,4,3
Y105E8A.27,Y105E8A.27,13,14
Y105E8A.13,Y105E8A.13,2,1
Y105E8A.14,Y105E8A.14,0,0
Y105E8A.16,rps-20,1675,1626
Y105E8A.17,ekl-4,15,18
Y105E8A.19,Y105E8A.19,61,39
Y105E8A.20,Y105E8A.20,48,43
Y105E8A.21,Y105E8A.21,49,46
Y105E8A.22,exc-4,37,46
Y105E8A.26,zoo-1,0,0
Y105E8A.23,Y105E8A.23,28,17
Y105E8A.36,Y105E8A.36,21,28
Y105E8A.24,Y105E8A.24,21,18
Y105E8A.29,Y105E8A.29,15,7
Y105E8A.25,Y105E8A.25,10,5
Y105E8B.1,lev-11,27,24
Y105E8B.2,exoc-8,15,6
Y105E8B.7,Y105E8B.7,5,3
Y105E8B.4,bath-40,55,49
Y105E8B.3,riok-2,26,28
Y105E8B.5,Y105E8B.5,0,0
Y105E8B.6,Y105E8B.6,1,0
Y105E8B.8,ero-1,61,54
Y105E8B.9,Y105E8B.9,2,0
Y54E5A.1,ttm-5,7,6
Y54E5A.2,Y54E5A.2,15,8
Y54E5A.4,npp-4,57,95
Y54E5A.5,Y54E5A.5,2,1
Y54E5A.6,Y54E5A.6,0,2
Y54E5A.7,Y54E5A.7,13,15
Y54E5A.8,Y54E5A.8,3,5
K05C4.2,K05C4.2,58,76
K05C4.11,K05C4.11,0,3
K05C4.10,K05C4.10,0,0
K05C4.8,K05C4.8,1,2
K05C4.4,K05C4.4,13,13
K05C4.7,K05C4.7,190,210
K05C4.6,hmp-2,0,0
K05C4.5,K05C4.5,11,17
K05C4.3,K05C4.3,0,3
F39B2.11,mtx-1,77,77
F39B2.6,rps-26,0,2
F39B2.8,F39B2.8,0,0
F39B2.13,F39B2.13,0,0
F39B2.7,F39B2.7,15,29
F39B2.5,F39B2.5,0,0
F39B2.4,sur-2,61,57
F39B2.3,F39B2.3,0,0
F39B2.1,F39B2.1,101,104
K11B4.1,K11B4.1,38,32
K11B4.2,K11B4.2,0,0
Y54E5B.1,smp-1,17,23
Y54E5B.2,Y54E5B.2,4,6
Y54E5B.3,let-49,0,0
Y54E5B.4,ubc-16,37,31
F32A7.3,eva-1,0,2
F32A7.9,F32A7.9,0,0
F32A7.4,F32A7.4,0,0
F32A7.5,F32A7.5,11,18
F32A7.6,aex-5,8,2
F32A7.7,str-245,2,0
F11C3.3,unc-54,1145,1088
F11C3.1,F11C3.1,0,1
F11C3.2,unc-122,1,1
ZK270.2,frm-1,193,148
ZK270.3,ZK270.3,0,0
ZK270.1,ptr-23,17,16
F21F12.1,F21F12.1,1,0
ZK909.2,kin-1,1,4
ZK909.3,ZK909.3,0,0
ZK909.5,fbxb-70,0,0
ZK909.4,ces-2,0,0
ZK909.6,ZK909.6,1,1
ZK337.2,ZK337.2,0,0
ZK337.4,tag-4,0,0
ZK337.1,tep-1,8,13
ZK337.5,mtd-1,0,0
F33H2.5,F33H2.5,48,31
F33H2.1,dog-1,0,0
F33H2.2,F33H2.2,105,76
F33H2.7,set-10,2,4
F33H2.3,F33H2.3,28,12
F31C3.2,F31C3.2,0,33
F31C3.3,F31C3.3,69,77
F31C3.4,F31C3.4,64,65
F31C3.6,F31C3.6,3,2
2L52.1,2L52.1,0,0
C01B12.4,C01B12.4,3,2
C01B12.2,gmeb-1,0,0
F23F1.4,F23F1.4,0,0
F23F1.5,F23F1.5,38,39
F23F1.7,F23F1.7,7,10
C23H3.5,C23H3.5,23,29
C23H3.7,tre-5,0,0
C23H3.3,C23H3.3,23,15
C23H3.2,C23H3.2,0,0
C23H3.1,egl-26,1,0
C23H3.9,C23H3.9,0,0
C50D2.9,C50D2.9,0,1
C50D2.7,C50D2.7,6,6
C50D2.8,C50D2.8,29,19
C50D2.4,col-68,0,3
C50D2.2,C50D2.2,0,0
C50D2.1,C50D2.1,0,0
K10B4.3,K10B4.3,0,0
K10B4.6,cwn-1,1,0
K10B4.1,K10B4.1,0,0
T25D3.4,T25D3.4,0,0
T25D3.3,T25D3.3,0,0
T01D1.2,etr-1,11,15
T01D1.4,T01D1.4,0,0
T01D1.8,T01D1.8,0,0
T01D1.5,T01D1.5,0,0
T01D1.6,abu-11,0,0
F48A11.1,chs-2,0,0
F48A11.4,F48A11.4,0,0
Y43H11AL.1,Y43H11AL.1,18,21
Y43H11AL.2,Y43H11AL.2,0,0
Y43H11AL.3,pqn-85,72,61
B0432.5,cat-2,1,1
B0432.14,B0432.14,0,0
B0432.6,B0432.6,0,0
B0432.7,B0432.7,0,0
B0432.13,B0432.13,0,0
B0432.16,B0432.16,0,0
B0432.2,djr-1.1,58,60
B0432.11,B0432.11,0,3
B0432.12,clec-117,0,0
K01A2.6,K01A2.6,0,0
K01A2.7,col-69,0,0
K01A2.4,K01A2.4,0,0
K01A2.8,mps-2,2,1
K01A2.3,K01A2.3,0,0
K01A2.10,K01A2.10,3,3
K01A2.1,sgcb-1,1,1
K01A2.11,cbn-1,0,0
D1069.2,cpn-2,3,5
D1069.1,D1069.1,5,13
D1069.3,D1069.3,11,10
C41D7.2,ptr-3,0,0
C03H5.9,C03H5.9,0,0
C03H5.7,C03H5.7,0,0
C03H5.5,C03H5.5,0,1
C03H5.3,C03H5.3,20,20
C03H5.2,nstp-4,37,42
C03H5.6,C03H5.6,0,0
C24H12.5,C24H12.5,203,231
C24H12.4,C24H12.4,204,73
C24H12.11,C24H12.11,0,0
C24H12.12,C24H12.12,0,0
C24H12.2,C24H12.2,0,0
C24H12.1,C24H12.1,1,1
W10D9.2,W10D9.2,1,0
W10D9.1,W10D9.1,0,0
W10D9.6,W10D9.6,15,13
W10D9.3,W10D9.3,23,21
W10D9.4,nfyb-1,18,18
W10D9.7,W10D9.7,0,0
W10D9.5,tomm-22,1,0
W07E6.1,nol-1,78,117
W07E6.5,W07E6.5,12,14
W07E6.2,W07E6.2,31,25
W07E6.4,prp-21,55,80
W07E6.3,W07E6.3,2,2
T27A1.1,T27A1.1,0,0
T27A1.7,srh-105,0,0
T27A1.6,mab-9,2,0
T27A1.5,T27A1.5,1,1
T27A1.4,lgc-34,0,0
T27A1.2,T27A1.2,1,6
T27A1.3,T27A1.3,0,0
C09E8.3,mlt-10,14,13
C09E8.2,lips-7,0,0
C09E8.1,C09E8.1,11,18
C09E8.4,C09E8.4,0,2
W08F4.5,W08F4.5,2,5
W08F4.6,mlt-8,0,1
W08F4.7,W08F4.7,0,0
W08F4.8,cdc-37,69,71
W08F4.3,W08F4.3,184,196
W08F4.12,W08F4.12,0,0
W08F4.13,W08F4.13,0,0
W08F4.2,fbxb-34,0,0
W08F4.11,W08F4.11,0,0
W08F4.1,W08F4.1,0,0
W04H10.3,nhl-3,0,0
W04H10.2,W04H10.2,0,0
T04B8.5,T04B8.5,7,11
T04B8.2,T04B8.2,0,0
T04B8.1,T04B8.1,0,0
K07E8.6,K07E8.6,0,0
K07E8.7,K07E8.7,12,22
K07E8.13,K07E8.13,0,0
K07E8.5,frpr-14,1,1
K07E8.3,sdz-24,14,0
K07E8.9,sri-45,1,1
K07E8.11,sri-46,0,0
Y39F10C.3,Y39F10C.3,7,13
T02H6.10,T02H6.10,0,0
T02H6.8,T02H6.8,0,0
T02H6.7,T02H6.7,1,2
T02H6.5,T02H6.5,2,1
T02H6.4,T02H6.4,0,0
T02H6.3,T02H6.3,0,4
T02H6.2,thoc-1,32,42
T02H6.1,T02H6.1,47,53
Y39F10B.1,Y39F10B.1,21,26
C08G5.1,C08G5.1,0,18
C08G5.2,fbxc-48,2,15
C08G5.3,C08G5.3,9,0
C08G5.4,snt-6,2,7
C08G5.7,C08G5.7,0,0
C08G5.6,C08G5.6,0,0
Y39F10A.1,Y39F10A.1,0,0
Y39F10A.2,Y39F10A.2,0,2
Y39F10A.3,Y39F10A.3,5,7
F46F5.16,F46F5.16,0,6
F46F5.15,F46F5.15,0,3
F46F5.1,F46F5.1,5,27
F46F5.4,F46F5.4,1,24
F46F5.12,F46F5.12,0,0
F46F5.11,F46F5.11,5,10
F46F5.5,F46F5.5,0,0
F46F5.7,F46F5.7,1,0
F46F5.10,F46F5.10,1,0
F28A10.1,F28A10.1,2,4
F28A10.2,F28A10.2,2,0
F28A10.10,F28A10.10,0,0
F28A10.9,F28A10.9,2,5
F28A10.8,F28A10.8,0,0
F28A10.4,F28A10.4,6,12
F28A10.7,F28A10.7,1,1
F28A10.6,acdh-9,68,82
F28A10.5,F28A10.5,1,35
Y46B2A.3,Y46B2A.3,0,0
Y46B2A.1,fbxc-51,1,4
T07D3.7,alg-2,28,57
T07D3.10,T07D3.10,0,0
T07D3.6,T07D3.6,0,2
T07D3.3,T07D3.3,0,0
T07D3.9,T07D3.9,41,49
T07D3.2,T07D3.2,0,0
T07D3.1,fbxa-200,8,9
R07C3.11,fbxc-24,0,0
R07C3.10,fbxc-27,0,0
R07C3.9,fbxc-31,0,0
R07C3.7,fbxc-29,1,0
R07C3.15,fbxc-30,0,0
R07C3.12,clec-44,0,0
R07C3.6,fbxc-28,5,4
R07C3.13,R07C3.13,0,2
R07C3.14,fbxc-35,0,0
R07C3.5,fbxc-34,0,0
R07C3.4,acs-15,31,27
R07C3.3,R07C3.3,0,0
R07C3.2,fbxc-36,5,12
R07C3.1,clec-43,0,1
C32B5.10,fbxc-32,40,44
C32B5.9,fbxc-7,0,0
C32B5.16,sdz-4,0,3
C32B5.13,C32B5.13,0,0
C32B5.7,C32B5.7,0,0
C32B5.14,fbxc-18,0,5
C32B5.6,C32B5.6,0,0
C32B5.15,C32B5.15,0,0
C32B5.5,fbxc-14,0,1
C32B5.17,fbxc-17,0,0
C32B5.4,fbxc-15,0,0
C32B5.3,fbxc-16,0,0
C32B5.2,srh-274,0,0
C32B5.1,fbxc-40,5,4
F45D11.10,fbxc-39,1,2
F45D11.9,fbxc-42,2,27
F45D11.13,fbxb-30,3,1
F45D11.5,F45D11.5,1,2
F45D11.14,F45D11.14,0,3574
F45D11.15,F45D11.15,0,183
F45D11.1,F45D11.1,55,140
M01D1.3,btb-11,5,8
M01D1.2,math-34,0,1
M01D1.7,fbxb-39,0,0
M01D1.8,fbxb-41,6,6
M01D1.10,fbxb-45,0,2
M01D1.9,fbxb-40,4,1
K02E7.7,K02E7.7,0,0
K02E7.6,K02E7.6,41,149
K02E7.9,btb-10,4,0
K02E7.4,K02E7.4,0,4
K02E7.11,K02E7.11,1,1
K02E7.1,K02E7.1,0,0
T13B5.1,snf-3,12,12
T13B5.3,pho-14,0,0
T13B5.9,T13B5.9,6,2
T13B5.4,col-40,0,0
T13B5.10,T13B5.10,0,0
T13B5.5,lips-11,0,0
T13B5.6,lips-12,1,0
T13B5.7,lips-13,0,0
T13B5.8,sut-1,38,40
W09B6.3,eri-3,63,45
W09B6.2,taf-6.1,21,24
W09B6.4,W09B6.4,18,23
W09B6.1,pod-2,122,119
W09B6.5,W09B6.5,0,0
T23F4.2,T23F4.2,5,1
T23F4.1,T23F4.1,0,0
T23F4.3,T23F4.3,0,0
T23F4.5,T23F4.5,0,0
T23F4.4,nas-27,0,0
Y50F7A.2,Y50F7A.2,0,0
F53A10.2,F53A10.2,14,6
F47F6.1,lin-42,3,3
F47F6.11,F47F6.11,0,0
F47F6.5,clec-119,59,4
F47F6.9,F47F6.9,0,1
F47F6.3,oac-30,0,0
Y57G7A.4,srw-66,0,0
Y57G7A.5,Y57G7A.5,13,18
Y57G7A.11,Y57G7A.11,0,1
Y57G7A.12,srz-63,0,1
Y57G7A.6,Y57G7A.6,44,43
Y57G7A.7,srz-64,1,1
Y57G7A.8,Y57G7A.8,0,5
Y57G7A.2,Y57G7A.2,0,0
Y57G7A.1,Y57G7A.1,1,4
Y57G7A.9,glb-31,0,0
Y57G7A.10,Y57G7A.10,0,1
F56D12.1,alh-6,55,46
F56D12.6,F56D12.6,44,40
F56D12.5,vig-1,1087,1073
F56D12.4,jip-1,0,0
C13A10.1,C13A10.1,1,1
C13A10.2,C13A10.2,1,1
F54D12.6,rog-1,25,23
F54D12.9,F54D12.9,47,46
F54D12.7,F54D12.7,0,0
F54D12.3,aat-7,0,0
F54D12.11,F54D12.11,0,0
F54D12.1,F54D12.1,0,0
Y51H7C.8,Y51H7C.8,6,1
Y51H7C.6,cogc-4,75,70
Y51H7C.9,Y51H7C.9,1,1
Y51H7C.5,Y51H7C.5,16,27
Y51H7C.10,Y51H7C.10,0,1
Y51H7C.21,Y51H7C.21,0,0
Y51H7C.11,nol-6,1,0
Y51H7C.12,Y51H7C.12,0,0
Y51H7C.2,scl-17,0,0
Y51H7C.15,Y51H7C.15,0,16
Y51H7C.13,Y51H7C.13,0,0
Y51H7C.1,Y51H7C.1,13,9
H17B01.2,col-70,0,0
H17B01.3,lips-14,3,4
H17B01.4,H17B01.4,80,80
H17B01.1,fgt-1,116,123
Y51H7BM.1,math-45,1,5
Y51H7BR.7,Y51H7BR.7,1,0
Y51H7BR.11,Y51H7BR.11,0,0
Y51H7BR.4,Y51H7BR.4,0,3
Y51H7BR.2,fbxb-43,2,1
Y51H7BR.1,fbxb-42,1,0
K05F6.5,fbxb-44,1,0
K05F6.4,K05F6.4,3,1
K05F6.12,K05F6.12,1,2
K05F6.6,fbxb-52,0,11
K05F6.1,fbxb-49,1,4
K05F6.10,K05F6.10,8,2
T07H3.3,math-38,9,38
T07H3.10,T07H3.10,0,0
T07H3.4,clec-21,0,0
T07H3.7,T07H3.7,0,0
T07H3.5,clec-20,0,0
T07H3.2,bath-46,1,0
T07H3.1,bath-47,1,1
C08E3.3,bath-33,0,4
C08E3.4,fbxa-161,0,2
C08E3.5,fbxa-162,3,6
C08E3.6,fbxa-163,1,1
C08E3.2,btb-15,0,0
C08E3.7,fbxa-164,1,0
C08E3.8,fbxa-165,0,9
C08E3.9,fbxa-166,1,8
C08E3.10,fbxa-158,0,0
C08E3.12,fbxa-160,2,0
C08E3.14,C08E3.14,7,25
C08E3.15,C08E3.15,0,0
ZC204.4,srg-20,0,0
ZC204.5,srh-72,0,0
ZC204.6,ZC204.6,0,2
ZC204.17,ZC204.17,28,8
ZC204.9,fbxb-20,4,1
ZC204.10,fbxb-16,0,4
ZC204.7,fbxb-15,2,0
ZC204.11,btb-13,3,3
ZC204.3,btb-12,3,15
ZC204.12,ZC204.12,1,0
ZC204.2,duxl-1,59,52
ZC204.1,ZC204.1,0,0
ZC204.15,srw-97,0,1
F58E1.6,nhx-6,0,0
F58E1.5,fbxb-17,5,2
F58E1.7,F58E1.7,0,0
F58E1.4,F58E1.4,0,0
F58E1.3,fbxb-26,3,2
F58E1.2,fbxb-25,0,0
F58E1.8,fbxb-18,0,0
F58E1.9,fbxb-19,0,0
F58E1.10,fbxc-22,0,0
F58E1.11,fbxc-21,0,0
F58E1.12,fbxc-26,0,6
F58E1.13,F58E1.13,0,9
F58E1.14,fbxb-47,0,1
F45C12.11,sdz-18,0,0
F45C12.10,math-29,0,0
F45C12.9,F45C12.9,1,0
F45C12.12,btb-7,8,15
F45C12.7,btb-6,6,12
F45C12.13,fbxb-48,0,1
F45C12.14,fbxb-5,0,1
F45C12.6,btb-8,3,4
F45C12.5,fbxb-11,3,0
F45C12.3,ceh-81,0,0
F45C12.2,ceh-82,4,2
F45C12.15,ceh-83,0,0
F45C12.16,F45C12.16,0,0
F45C12.1,F45C12.1,0,0
F36H5.12,F36H5.12,0,0
F36H5.6,clec-19,0,0
F36H5.13,F36H5.13,0,0
F36H5.8,F36H5.8,1,0
F36H5.11,fbxb-12,0,0
F36H5.10,F36H5.10,1,0
F36H5.5,fbxb-53,3,1
F36H5.4,F36H5.4,3,1
F36H5.2,math-27,24,28
F36H5.1,math-26,103,88
F36H5.14,F36H5.14,8,1
C08F1.4,math-3,68,34
C08F1.11,C08F1.11,0,1
C08F1.10,C08F1.10,5,3
C08F1.6,C08F1.6,6,5
C08F1.3,fbxb-13,0,2
C08F1.1,math-2,1,33
C08F1.8,C08F1.8,1,0
T08E11.6,fbxb-10,1,0
T08E11.7,fbxa-3,2,0
T08E11.9,21ur-12798,0,0
T08E11.4,math-41,0,0
T08E11.3,math-40,20,4
T08E11.2,math-39,16,33
T08E11.8,T08E11.8,5,1
T08E11.1,T08E11.1,2,6
C52E2.5,C52E2.5,12,5
C52E2.4,C52E2.4,2,17
C16C4.14,math-9,0,0
C46F9.3,math-24,11,19
C46F9.2,math-23,0,22
C46F9.1,math-22,15,18
F52C6.5,math-30,1,5
F52C6.8,bath-4,28,14
F52C6.11,bath-2,93,1
F52C6.4,F52C6.4,7,2
F52C6.3,F52C6.3,1,1
F52C6.2,F52C6.2,74,35
ZK250.5,math-47,13,30
ZK250.6,math-48,17,2
ZK250.2,ZK250.2,3,0
ZK250.7,math-49,0,2
ZK250.9,ZK250.9,0,0
Y16E11A.2,Y16E11A.2,0,0
Y16E11A.1,math-44,11,2
C40D2.3,math-21,2,10
C40D2.2,math-20,2,10
F59H6.4,math-32,19,9
F59H6.8,bath-21,14,3
F59H6.9,bath-1,0,0
F59H6.12,btb-4,16,3
B0047.2,btb-3,9,2
B0047.3,bath-24,6,4
F07E5.4,F07E5.4,0,0
F07E5.2,fbxb-35,1,5
F07E5.5,F07E5.5,196,160
F07E5.6,fbxb-36,16,37
F07E5.1,fbxb-6,0,0
F07E5.12,F07E5.12,0,0
F07E5.7,F07E5.7,0,0
F07E5.8,F07E5.8,17,0
F07E5.9,F07E5.9,0,0
T16A1.4,T16A1.4,1,0
T16A1.5,T16A1.5,1,1
T16A1.3,fbxc-49,2,31
T16A1.7,pqn-66,0,4
T16A1.8,fbxb-37,2,2
T16A1.2,T16A1.2,11,4
T16A1.1,math-42,0,0
R52.3,math-35,19,21
R52.4,R52.4,0,0
R52.5,R52.5,0,0
R52.6,R52.6,0,0
R52.7,srh-195,0,0
R52.9,math-37,0,1
R52.1,sdz-28,3,2
C40A11.5,hpo-7,0,5
C40A11.4,C40A11.4,0,0
C40A11.3,C40A11.3,1,0
C40A11.2,C40A11.2,2,0
C40A11.7,C40A11.7,0,2
C40A11.8,C40A11.8,1,3
C40A11.1,math-18,8,26
C33C12.4,C33C12.4,7,0
C33C12.5,fbxb-38,5,2
C33C12.12,C33C12.12,4,5
C33C12.3,C33C12.3,75,83
C33C12.8,C33C12.8,3,6
C33C12.9,C33C12.9,1,5
C33C12.10,C33C12.10,2,3
C33C12.1,C33C12.1,0,0
Y59C2A.2,Y59C2A.2,49,30
Y59C2A.1,Y59C2A.1,2,7
Y59C2A.3,Y59C2A.3,64,64
F54A3.4,cbs-2,13,7
F54A3.10,F54A3.10,0,1
F54A3.5,F54A3.5,90,94
F54A3.6,F54A3.6,74,80
F54A3.9,F54A3.9,0,0
F54A3.3,cct-3,1399,1206
F54A3.2,F54A3.2,160,125
K09F6.3,K09F6.3,528,36
K09F6.4,K09F6.4,30,120
K09F6.5,K09F6.5,7,0
K09F6.7,K09F6.7,18,0
K09F6.8,fbxc-25,2,8
B0281.5,B0281.5,8,29
B0281.3,B0281.3,5,3
B0281.8,B0281.8,2,0
B0281.1,B0281.1,3,2
ZK1240.4,ZK1240.4,0,1
ZK1240.5,ZK1240.5,1,0
ZK1240.9,ZK1240.9,21,4
ZK1240.3,ZK1240.3,0,0
ZK1240.6,ZK1240.6,0,0
ZK1240.8,ZK1240.8,0,2
ZK1240.1,ZK1240.1,1,0
F43C11.8,F43C11.8,0,0
F43C11.7,F43C11.7,17,14
F43C11.9,F43C11.9,20,17
F43C11.14,F43C11.14,0,0
F43C11.6,F43C11.6,1,4
F43C11.5,F43C11.5,0,0
F43C11.4,F43C11.4,0,0
F43C11.10,F43C11.10,0,0
F43C11.3,decr-1.1,7,18
F43C11.13,F43C11.13,0,0
F43C11.2,F43C11.2,91,83
F43C11.1,F43C11.1,49,4
F43C11.11,F43C11.11,0,0
F43C11.12,F43C11.12,49,0
F16G10.2,F16G10.2,6,12
F16G10.6,F16G10.6,0,0
F16G10.8,F16G10.8,0,0
F16G10.9,F16G10.9,0,0
F16G10.10,F16G10.10,62,90
F16G10.11,F16G10.11,0,0
F16G10.13,F16G10.13,0,0
F16G10.14,F16G10.14,0,0
F16G10.1,F16G10.1,0,0
F16G10.15,F16G10.15,2,12
F42G2.4,fbxa-182,8,34
F42G2.8,fbxa-4,3,0
F42G2.2,F42G2.2,11,10
F42G2.6,ceh-86,18,14
T22D2.1,vab-19,3,1
F53G2.4,pqn-42,0,1
F53G2.6,tsr-1,28,34
F53G2.10,F53G2.10,0,0
F53G2.7,mnat-1,6,10
F53G2.3,F53G2.3,0,0
F53G2.2,F53G2.2,1,0
F53G2.8,F53G2.8,0,0
F53G2.1,F53G2.1,1,0
F59H5.4,F59H5.4,1,7
F59H5.5,F59H5.5,0,0
F59H5.1,F59H5.1,40,54
F40B1.1,bath-13,1,1
K02F6.7,K02F6.7,103,25
K02F6.8,K02F6.8,2,0
K02F6.4,K02F6.4,1,279
K02F6.3,K02F6.3,100,11
K02F6.1,K02F6.1,1,0
K02F6.9,K02F6.9,2,7
F09D1.1,F09D1.1,40,54
F33H12.4,sri-74,0,0
F33H12.5,sri-36,0,0
F33H12.7,F33H12.7,12,1
F33H12.2,sri-39,0,0
F33H12.1,F33H12.1,0,0
D2062.9,sri-77,0,0
D2062.8,sri-38,0,0
D2062.13,D2062.13,6,2
D2062.5,D2062.5,0,0
D2062.4,D2062.4,11,4
D2062.12,lgc-28,3,2
D2062.3,sri-71,0,0
D2062.2,sri-37,0,0
D2062.1,D2062.1,2,4
F22E5.21,F22E5.21,0,0
F22E5.9,F22E5.9,0,0
F22E5.8,F22E5.8,5,10
F22E5.7,F22E5.7,2,7
F22E5.11,F22E5.11,0,0
F22E5.12,F22E5.12,0,0
F22E5.13,F22E5.13,0,0
F22E5.6,F22E5.6,1,0
F22E5.4,sri-47,0,0
F22E5.3,gcy-21,5,2
F22E5.2,F22E5.2,0,0
F22E5.16,sri-57,0,0
F22E5.20,F22E5.20,1,4
F22E5.1,F22E5.1,18,10
F34D6.1,F34D6.1,0,2
F34D6.2,ceh-87,0,0
F34D6.3,sup-9,1,1
F34D6.7,F34D6.7,26,23
F34D6.8,F34D6.8,12,6
F34D6.4,set-11,0,0
F34D6.5,sri-62,0,0
F34D6.10,F34D6.10,0,0
F34D6.6,sri-61,0,0
Y47G7B.3,sri-60,0,0
Y47G7B.1,srh-128,0,0
Y47G7B.2,Y47G7B.2,0,0
T05A8.1,T05A8.1,0,0
T05A8.2,T05A8.2,0,0
T05A8.3,T05A8.3,33,21
T05A8.4,nep-2,8,8
T05A8.5,T05A8.5,2,0
T05A8.t2,T05A8.t2,0,0
T05A8.8,T05A8.8,1,2
T05A8.6,T05A8.6,0,0
T05A8.7,T05A8.7,2,0
F29A7.5,F29A7.5,0,0
F29A7.4,F29A7.4,0,0
F29A7.6,F29A7.6,30,49
F29A7.7,clec-120,0,0
F29A7.8,F29A7.8,0,0
F29A7.2,fbxb-107,0,1
F29A7.1,fbxb-106,2,0
F08D12.6,fbxb-108,0,0
F08D12.7,F08D12.7,1,2
F08D12.8,fbxb-105,0,0
F08D12.9,sdz-10,1,1
F08D12.10,sdz-9,2,4
F08D12.11,fbxb-111,0,1
F08D12.3,F08D12.3,5,1
F08D12.4,F08D12.4,0,0
F08D12.2,F08D12.2,0,0
F08D12.12,F08D12.12,1,1
F08D12.1,F08D12.1,198,228
K12H6.1,nhr-119,9,5
K12H6.12,K12H6.12,1,4
K12H6.13,K12H6.13,0,0
K12H6.2,K12H6.2,2,5
K12H6.11,set-13,0,0
K12H6.3,fut-4,1,0
K12H6.10,K12H6.10,0,0
K12H6.4,K12H6.4,260,242
K12H6.9,K12H6.9,172,163
K12H6.5,K12H6.5,6,12
K12H6.8,K12H6.8,64,62
K12H6.6,K12H6.6,45,50
K12H6.7,K12H6.7,5,0
Y110A2AL.4,Y110A2AL.4,0,0
Y110A2AL.6,Y110A2AL.6,11,9
Y110A2AL.7,Y110A2AL.7,89,92
Y110A2AL.8,ptc-3,22,19
Y110A2AL.5,Y110A2AL.5,0,0
Y110A2AL.9,Y110A2AL.9,2,0
Y110A2AL.3,Y110A2AL.3,10,1
Y110A2AL.2,Y110A2AL.2,1,1
Y110A2AL.10,Y110A2AL.10,0,0
Y110A2AL.1,Y110A2AL.1,1,0
Y110A2AL.12,hpo-20,18,21
Y110A2AL.13,Y110A2AL.13,0,0
Y110A2AL.14,sqv-2,66,60
Y110A2AM.3,ubc-26,2,1
Y110A2AM.4,Y110A2AM.4,1,7
Y110A2AM.1,Y110A2AM.1,11,11
Y110A2AR.2,ubc-15,0,0
Y110A2AR.3,Y110A2AR.3,54,30
Y110A2AR.1,Y110A2AR.1,144,149
ZK355.2,ZK355.2,39,22
ZK355.3,ZK355.3,0,0
ZK355.8,ZK355.8,0,1
ZK355.4,ZK355.4,0,0
ZK355.1,ZK355.1,0,0
ZK355.7,ZK355.7,0,0
ZK355.5,ZK355.5,0,0
ZK355.6,ZK355.6,0,0
T11F1.7,T11F1.7,0,0
T11F1.6,T11F1.6,0,0
T11F1.5,srw-79,0,0
T11F1.9,T11F1.9,0,0
T11F1.8,hpa-2,0,0
T11F1.2,T11F1.2,0,0
T11F1.1,srw-60,0,0
K08A2.5,nhr-88,20,11
K08A2.12,K08A2.12,0,0
K08A2.16,K08A2.16,0,0
K08A2.4,K08A2.4,22,16
K08A2.2,K08A2.2,10,2
K08A2.1,K08A2.1,35,24
C41H7.6,C41H7.6,58,56
C41H7.5,C41H7.5,6,6
C41H7.4,C41H7.4,15,10
C41H7.3,C41H7.3,52,46
C41H7.8,sdz-5,0,1
C41H7.9,C41H7.9,0,0
C41H7.2,C41H7.2,1,0
C41H7.1,C41H7.1,1,0
C41H7.7,clec-3,0,0
B0454.7,clec-2,0,0
B0454.6,B0454.6,5,14
B0454.22,B0454.22,0,0
B0454.25,B0454.25,0,0
B0454.26,B0454.26,0,0
B0454.5,B0454.5,12,14
B0454.8,B0454.8,0,0
B0454.4,sri-29,0,0
B0454.10,sri-30,0,0
B0454.3,sri-28,1,0
B0454.2,sri-31,0,0
B0454.9,B0454.9,11,6
B0454.1,lin-8,2,0
Y25C1A.6,Y25C1A.6,9,10
Y25C1A.7,Y25C1A.7,33,49
Y25C1A.8,Y25C1A.8,61,69
Y25C1A.15,Y25C1A.15,0,0
Y25C1A.5,Y25C1A.5,260,232
Y25C1A.9,srg-21,0,0
Y25C1A.10,srg-22,0,0
Y25C1A.11,srg-23,0,0
Y25C1A.14,Y25C1A.14,0,0
Y25C1A.12,srg-24,0,0
Y25C1A.4,clec-121,0,0
Y25C1A.3,clec-122,0,0
Y25C1A.13,Y25C1A.13,34,34
Y25C1A.2,Y25C1A.2,0,0
Y25C1A.1,clec-123,119,101
T10D4.7,T10D4.7,13,1
T10D4.6,T10D4.6,37,30
T10D4.5,srh-71,0,1
T10D4.13,ins-19,1,2
T10D4.3,T10D4.3,0,3
T10D4.8,sri-54,0,0
T10D4.9,sri-42,0,0
T10D4.10,sri-43,0,0
T10D4.15,T10D4.15,59,2
T10D4.11,T10D4.11,0,0
T10D4.1,T10D4.1,0,6
T10D4.12,sri-32,0,0
Y27F2A.4,sri-33,0,0
Y27F2A.7,sri-34,0,0
Y27F2A.5,fbxc-55,0,0
Y27F2A.10,Y27F2A.10,0,0
Y27F2A.6,Y27F2A.6,10,3
Y27F2A.8,Y27F2A.8,1,2
Y27F2A.2,sri-78,0,0
