gene_name,public_name,N2_specific_read_count, CB4856_specific_read_count
T13B5.10,T13B5.10,1,0
T13B5.5,lips-11,0,1
T13B5.6,lips-12,0,1
T13B5.7,lips-13,0,0
T13B5.8,sut-1,23,26
W09B6.3,eri-3,55,47
W09B6.2,taf-6.1,41,26
W09B6.4,W09B6.4,22,19
W09B6.1,pod-2,92,88
W09B6.5,W09B6.5,0,0
T23F4.2,T23F4.2,3,2
T23F4.1,T23F4.1,0,0
T23F4.3,T23F4.3,2,0
T23F4.5,T23F4.5,0,0
T23F4.4,nas-27,1,0
Y50F7A.2,Y50F7A.2,0,0
F53A10.2,F53A10.2,14,9
F47F6.1,lin-42,1,2
F47F6.11,F47F6.11,0,0
F47F6.5,clec-119,61,1
F47F6.9,F47F6.9,1,0
F47F6.3,oac-30,1,1
Y57G7A.4,srw-66,0,0
Y57G7A.5,Y57G7A.5,14,19
Y57G7A.11,Y57G7A.11,0,1
Y57G7A.12,srz-63,0,0
Y57G7A.6,Y57G7A.6,37,41
Y57G7A.7,srz-64,0,1
Y57G7A.8,Y57G7A.8,0,5
Y57G7A.2,Y57G7A.2,0,0
Y57G7A.1,Y57G7A.1,3,3
Y57G7A.9,glb-31,0,0
Y57G7A.10,Y57G7A.10,0,2
F56D12.1,alh-6,76,76
F56D12.6,F56D12.6,46,40
F56D12.5,vig-1,1003,980
F56D12.4,jip-1,0,1
C13A10.1,C13A10.1,2,0
C13A10.2,C13A10.2,0,0
F54D12.6,rog-1,19,27
F54D12.9,F54D12.9,61,44
F54D12.7,F54D12.7,0,0
F54D12.3,aat-7,0,0
F54D12.11,F54D12.11,0,0
F54D12.1,F54D12.1,0,0
Y51H7C.8,Y51H7C.8,7,3
Y51H7C.6,cogc-4,94,92
Y51H7C.9,Y51H7C.9,0,0
Y51H7C.5,Y51H7C.5,18,27
Y51H7C.10,Y51H7C.10,0,0
Y51H7C.21,Y51H7C.21,0,0
Y51H7C.11,nol-6,0,0
Y51H7C.12,Y51H7C.12,0,0
Y51H7C.2,scl-17,0,0
Y51H7C.15,Y51H7C.15,0,11
Y51H7C.13,Y51H7C.13,0,0
Y51H7C.1,Y51H7C.1,15,9
H17B01.2,col-70,0,0
H17B01.3,lips-14,2,0
H17B01.4,H17B01.4,83,78
H17B01.1,fgt-1,86,92
Y51H7BM.1,math-45,1,1
Y51H7BR.7,Y51H7BR.7,0,0
Y51H7BR.11,Y51H7BR.11,0,0
Y51H7BR.4,Y51H7BR.4,3,1
Y51H7BR.2,fbxb-43,4,2
Y51H7BR.1,fbxb-42,0,0
K05F6.5,fbxb-44,3,0
K05F6.4,K05F6.4,5,2
K05F6.12,K05F6.12,0,0
K05F6.6,fbxb-52,1,10
K05F6.1,fbxb-49,4,3
K05F6.10,K05F6.10,0,3
T07H3.3,math-38,9,41
T07H3.10,T07H3.10,0,0
T07H3.4,clec-21,0,0
T07H3.7,T07H3.7,0,0
T07H3.5,clec-20,0,0
T07H3.2,bath-46,1,0
T07H3.1,bath-47,2,1
C08E3.3,bath-33,0,0
C08E3.4,fbxa-161,1,1
C08E3.5,fbxa-162,1,2
C08E3.6,fbxa-163,0,0
C08E3.2,btb-15,0,0
C08E3.7,fbxa-164,0,0
C08E3.8,fbxa-165,0,15
C08E3.9,fbxa-166,1,5
C08E3.10,fbxa-158,3,0
C08E3.12,fbxa-160,3,0
C08E3.14,C08E3.14,15,40
C08E3.15,C08E3.15,0,0
ZC204.4,srg-20,0,0
ZC204.5,srh-72,0,0
ZC204.6,ZC204.6,1,0
ZC204.17,ZC204.17,34,4
ZC204.9,fbxb-20,1,0
ZC204.10,fbxb-16,1,5
ZC204.7,fbxb-15,4,0
ZC204.11,btb-13,0,4
ZC204.3,btb-12,3,12
ZC204.12,ZC204.12,4,1
ZC204.2,duxl-1,62,57
ZC204.1,ZC204.1,0,0
ZC204.15,srw-97,0,0
F58E1.6,nhx-6,0,1
F58E1.5,fbxb-17,0,3
F58E1.7,F58E1.7,0,0
F58E1.4,F58E1.4,0,0
F58E1.3,fbxb-26,3,1
F58E1.2,fbxb-25,0,0
F58E1.8,fbxb-18,0,0
F58E1.9,fbxb-19,0,0
F58E1.10,fbxc-22,0,0
F58E1.11,fbxc-21,0,0
F58E1.12,fbxc-26,1,6
F58E1.13,F58E1.13,1,2
F58E1.14,fbxb-47,0,0
F45C12.11,sdz-18,2,1
F45C12.10,math-29,0,0
F45C12.9,F45C12.9,0,0
F45C12.12,btb-7,7,18
F45C12.7,btb-6,9,17
F45C12.13,fbxb-48,0,1
F45C12.14,fbxb-5,1,1
F45C12.6,btb-8,1,3
F45C12.5,fbxb-11,0,0
F45C12.3,ceh-81,0,0
F45C12.2,ceh-82,3,1
F45C12.15,ceh-83,0,0
F45C12.16,F45C12.16,0,1
F45C12.1,F45C12.1,0,0
F36H5.12,F36H5.12,0,0
F36H5.6,clec-19,0,0
F36H5.13,F36H5.13,0,0
F36H5.8,F36H5.8,0,1
F36H5.11,fbxb-12,0,0
F36H5.10,F36H5.10,0,0
F36H5.5,fbxb-53,2,1
F36H5.4,F36H5.4,2,2
F36H5.2,math-27,28,27
F36H5.1,math-26,89,91
F36H5.14,F36H5.14,13,4
C08F1.4,math-3,78,37
C08F1.11,C08F1.11,1,1
C08F1.10,C08F1.10,4,2
C08F1.6,C08F1.6,6,1
C08F1.3,fbxb-13,0,1
C08F1.1,math-2,0,37
C08F1.8,C08F1.8,0,0
T08E11.6,fbxb-10,1,2
T08E11.7,fbxa-3,7,3
T08E11.9,21ur-12798,0,0
T08E11.4,math-41,0,0
T08E11.3,math-40,29,7
T08E11.2,math-39,13,45
T08E11.8,T08E11.8,4,6
T08E11.1,T08E11.1,2,2
C52E2.5,C52E2.5,12,8
C52E2.4,C52E2.4,4,7
C16C4.14,math-9,0,0
C46F9.3,math-24,10,26
C46F9.2,math-23,0,22
C46F9.1,math-22,9,18
F52C6.5,math-30,0,9
F52C6.8,bath-4,33,19
F52C6.11,bath-2,114,1
F52C6.4,F52C6.4,7,2
F52C6.3,F52C6.3,5,0
F52C6.2,F52C6.2,83,26
ZK250.5,math-47,10,27
ZK250.6,math-48,14,1
ZK250.2,ZK250.2,1,0
ZK250.7,math-49,2,4
ZK250.9,ZK250.9,0,0
Y16E11A.2,Y16E11A.2,0,0
Y16E11A.1,math-44,9,4
C40D2.3,math-21,2,5
C40D2.2,math-20,8,7
F59H6.4,math-32,16,6
F59H6.8,bath-21,15,4
F59H6.9,bath-1,0,0
F59H6.12,btb-4,35,8
B0047.2,btb-3,12,5
B0047.3,bath-24,10,0
F07E5.4,F07E5.4,0,0
F07E5.2,fbxb-35,1,1
F07E5.5,F07E5.5,191,138
F07E5.6,fbxb-36,21,29
F07E5.1,fbxb-6,0,0
F07E5.12,F07E5.12,2,0
F07E5.7,F07E5.7,0,0
F07E5.8,F07E5.8,16,1
F07E5.9,F07E5.9,0,0
T16A1.4,T16A1.4,0,0
T16A1.5,T16A1.5,2,0
T16A1.3,fbxc-49,6,27
T16A1.7,pqn-66,0,6
T16A1.8,fbxb-37,2,3
T16A1.2,T16A1.2,12,3
T16A1.1,math-42,0,0
R52.3,math-35,21,20
R52.4,R52.4,0,0
R52.5,R52.5,0,0
R52.6,R52.6,0,0
R52.7,srh-195,0,0
R52.9,math-37,1,1
R52.1,sdz-28,4,0
C40A11.5,hpo-7,0,3
C40A11.4,C40A11.4,0,0
C40A11.3,C40A11.3,0,3
C40A11.2,C40A11.2,2,1
C40A11.7,C40A11.7,0,2
C40A11.8,C40A11.8,0,1
C40A11.1,math-18,14,16
C33C12.4,C33C12.4,5,0
C33C12.5,fbxb-38,4,1
C33C12.12,C33C12.12,2,5
C33C12.3,C33C12.3,100,94
C33C12.8,C33C12.8,1,5
C33C12.9,C33C12.9,5,6
C33C12.10,C33C12.10,9,5
C33C12.1,C33C12.1,0,0
Y59C2A.2,Y59C2A.2,40,19
Y59C2A.1,Y59C2A.1,8,6
Y59C2A.3,Y59C2A.3,55,51
F54A3.4,cbs-2,14,10
F54A3.10,F54A3.10,0,0
F54A3.5,F54A3.5,76,74
F54A3.6,F54A3.6,67,88
F54A3.9,F54A3.9,0,0
F54A3.3,cct-3,1288,1111
F54A3.2,F54A3.2,159,136
K09F6.3,K09F6.3,481,39
K09F6.4,K09F6.4,33,120
K09F6.5,K09F6.5,4,0
K09F6.7,K09F6.7,16,0
K09F6.8,fbxc-25,2,4
B0281.5,B0281.5,15,45
B0281.3,B0281.3,8,4
B0281.8,B0281.8,1,0
B0281.1,B0281.1,3,4
ZK1240.4,ZK1240.4,0,0
ZK1240.5,ZK1240.5,1,0
ZK1240.9,ZK1240.9,15,6
ZK1240.3,ZK1240.3,1,0
ZK1240.6,ZK1240.6,0,0
ZK1240.8,ZK1240.8,0,0
ZK1240.1,ZK1240.1,1,0
F43C11.8,F43C11.8,0,0
F43C11.7,F43C11.7,19,15
F43C11.9,F43C11.9,11,16
F43C11.14,F43C11.14,0,0
F43C11.6,F43C11.6,3,2
F43C11.5,F43C11.5,0,0
F43C11.4,F43C11.4,0,0
F43C11.10,F43C11.10,0,0
F43C11.3,decr-1.1,8,24
F43C11.13,F43C11.13,0,0
F43C11.2,F43C11.2,98,79
F43C11.1,F43C11.1,36,2
F43C11.11,F43C11.11,0,0
F43C11.12,F43C11.12,60,0
F16G10.2,F16G10.2,5,7
F16G10.6,F16G10.6,0,0
F16G10.8,F16G10.8,0,0
F16G10.9,F16G10.9,0,0
F16G10.10,F16G10.10,55,102
F16G10.11,F16G10.11,0,0
F16G10.13,F16G10.13,0,1
F16G10.14,F16G10.14,0,0
F16G10.1,F16G10.1,0,0
F16G10.15,F16G10.15,5,18
F42G2.4,fbxa-182,12,22
F42G2.8,fbxa-4,2,1
F42G2.2,F42G2.2,20,16
F42G2.6,ceh-86,10,8
T22D2.1,vab-19,1,1
F53G2.4,pqn-42,1,1
F53G2.6,tsr-1,24,27
F53G2.10,F53G2.10,0,0
F53G2.7,mnat-1,10,6
F53G2.3,F53G2.3,0,0
F53G2.2,F53G2.2,0,0
F53G2.8,F53G2.8,0,0
F53G2.1,F53G2.1,0,0
F59H5.4,F59H5.4,3,9
F59H5.5,F59H5.5,0,0
F59H5.1,F59H5.1,43,41
F40B1.1,bath-13,1,1
K02F6.7,K02F6.7,109,33
K02F6.8,K02F6.8,0,0
K02F6.4,K02F6.4,1,280
K02F6.3,K02F6.3,85,17
K02F6.1,K02F6.1,0,0
K02F6.9,K02F6.9,4,7
F09D1.1,F09D1.1,36,60
F33H12.4,sri-74,0,0
F33H12.5,sri-36,0,0
F33H12.7,F33H12.7,12,1
F33H12.2,sri-39,1,0
F33H12.1,F33H12.1,0,0
D2062.9,sri-77,0,0
D2062.8,sri-38,0,1
D2062.13,D2062.13,3,2
D2062.5,D2062.5,0,0
D2062.4,D2062.4,7,8
D2062.12,lgc-28,4,5
D2062.3,sri-71,0,0
D2062.2,sri-37,0,0
D2062.1,D2062.1,2,1
F22E5.21,F22E5.21,0,0
F22E5.9,F22E5.9,0,0
F22E5.8,F22E5.8,15,9
F22E5.7,F22E5.7,0,10
F22E5.11,F22E5.11,1,1
F22E5.12,F22E5.12,0,1
F22E5.13,F22E5.13,1,1
F22E5.6,F22E5.6,1,0
F22E5.4,sri-47,0,0
F22E5.3,gcy-21,3,2
F22E5.2,F22E5.2,0,0
F22E5.16,sri-57,0,0
F22E5.20,F22E5.20,0,1
F22E5.1,F22E5.1,8,13
F34D6.1,F34D6.1,1,1
F34D6.2,ceh-87,0,0
F34D6.3,sup-9,2,1
F34D6.7,F34D6.7,12,22
F34D6.8,F34D6.8,11,7
F34D6.4,set-11,0,1
F34D6.5,sri-62,0,0
F34D6.10,F34D6.10,0,0
F34D6.6,sri-61,0,0
Y47G7B.3,sri-60,0,0
Y47G7B.1,srh-128,0,0
Y47G7B.2,Y47G7B.2,4,0
T05A8.1,T05A8.1,0,0
T05A8.2,T05A8.2,0,0
T05A8.3,T05A8.3,15,29
T05A8.4,nep-2,8,4
T05A8.5,T05A8.5,1,0
T05A8.t2,T05A8.t2,0,0
T05A8.8,T05A8.8,0,0
T05A8.6,T05A8.6,0,0
T05A8.7,T05A8.7,2,2
F29A7.5,F29A7.5,0,0
F29A7.4,F29A7.4,0,0
F29A7.6,F29A7.6,38,43
F29A7.7,clec-120,0,0
F29A7.8,F29A7.8,0,0
F29A7.2,fbxb-107,1,0
F29A7.1,fbxb-106,0,0
F08D12.6,fbxb-108,0,0
F08D12.7,F08D12.7,4,3
F08D12.8,fbxb-105,1,0
F08D12.9,sdz-10,1,1
F08D12.10,sdz-9,1,2
F08D12.11,fbxb-111,0,0
F08D12.3,F08D12.3,3,0
F08D12.4,F08D12.4,0,0
F08D12.2,F08D12.2,0,0
F08D12.12,F08D12.12,0,0
F08D12.1,F08D12.1,174,243
K12H6.1,nhr-119,10,9
K12H6.12,K12H6.12,3,7
K12H6.13,K12H6.13,0,0
K12H6.2,K12H6.2,3,4
K12H6.11,set-13,1,0
K12H6.3,fut-4,0,1
K12H6.10,K12H6.10,0,0
K12H6.4,K12H6.4,220,241
K12H6.9,K12H6.9,171,160
K12H6.5,K12H6.5,16,12
K12H6.8,K12H6.8,60,47
K12H6.6,K12H6.6,63,58
K12H6.7,K12H6.7,4,3
Y110A2AL.4,Y110A2AL.4,0,1
Y110A2AL.6,Y110A2AL.6,5,10
Y110A2AL.7,Y110A2AL.7,90,107
Y110A2AL.8,ptc-3,26,16
Y110A2AL.5,Y110A2AL.5,0,0
Y110A2AL.9,Y110A2AL.9,3,0
Y110A2AL.3,Y110A2AL.3,8,1
Y110A2AL.2,Y110A2AL.2,0,0
Y110A2AL.10,Y110A2AL.10,0,0
Y110A2AL.1,Y110A2AL.1,0,0
Y110A2AL.12,hpo-20,18,9
Y110A2AL.13,Y110A2AL.13,0,0
Y110A2AL.14,sqv-2,62,72
Y110A2AM.3,ubc-26,0,0
Y110A2AM.4,Y110A2AM.4,1,8
Y110A2AM.1,Y110A2AM.1,9,10
Y110A2AR.2,ubc-15,0,0
Y110A2AR.3,Y110A2AR.3,43,34
Y110A2AR.1,Y110A2AR.1,155,152
ZK355.2,ZK355.2,37,29
ZK355.3,ZK355.3,0,0
ZK355.8,ZK355.8,0,0
ZK355.4,ZK355.4,0,0
ZK355.1,ZK355.1,0,0
ZK355.7,ZK355.7,0,0
ZK355.5,ZK355.5,0,0
ZK355.6,ZK355.6,0,0
T11F1.7,T11F1.7,0,0
T11F1.6,T11F1.6,0,0
T11F1.5,srw-79,0,0
T11F1.9,T11F1.9,0,0
T11F1.8,hpa-2,0,0
T11F1.2,T11F1.2,0,0
T11F1.1,srw-60,0,0
K08A2.5,nhr-88,11,12
K08A2.12,K08A2.12,0,0
K08A2.16,K08A2.16,0,0
K08A2.4,K08A2.4,16,12
K08A2.2,K08A2.2,2,2
K08A2.1,K08A2.1,23,23
C41H7.6,C41H7.6,58,47
C41H7.5,C41H7.5,6,4
C41H7.4,C41H7.4,11,10
C41H7.3,C41H7.3,49,45
C41H7.8,sdz-5,0,0
C41H7.9,C41H7.9,0,0
C41H7.2,C41H7.2,0,0
C41H7.1,C41H7.1,2,1
C41H7.7,clec-3,1,1
B0454.7,clec-2,0,0
B0454.6,B0454.6,10,9
B0454.22,B0454.22,0,0
B0454.25,B0454.25,0,0
B0454.26,B0454.26,0,0
B0454.5,B0454.5,2,13
B0454.8,B0454.8,0,0
B0454.4,sri-29,0,0
B0454.10,sri-30,0,0
B0454.3,sri-28,0,0
B0454.2,sri-31,0,0
B0454.9,B0454.9,10,12
B0454.1,lin-8,1,0
Y25C1A.6,Y25C1A.6,7,7
Y25C1A.7,Y25C1A.7,34,30
Y25C1A.8,Y25C1A.8,59,75
Y25C1A.15,Y25C1A.15,0,0
Y25C1A.5,Y25C1A.5,272,217
Y25C1A.9,srg-21,0,0
Y25C1A.10,srg-22,0,0
Y25C1A.11,srg-23,0,0
Y25C1A.14,Y25C1A.14,0,0
Y25C1A.12,srg-24,0,0
Y25C1A.4,clec-121,0,0
Y25C1A.3,clec-122,0,0
Y25C1A.13,Y25C1A.13,55,44
Y25C1A.2,Y25C1A.2,0,0
Y25C1A.1,clec-123,98,72
T10D4.7,T10D4.7,17,5
T10D4.6,T10D4.6,44,26
T10D4.5,srh-71,0,0
T10D4.13,ins-19,0,1
T10D4.3,T10D4.3,2,3
T10D4.8,sri-54,0,0
T10D4.9,sri-42,0,0
T10D4.10,sri-43,0,0
T10D4.15,T10D4.15,57,1
T10D4.11,T10D4.11,0,0
T10D4.1,T10D4.1,0,3
T10D4.12,sri-32,0,0
Y27F2A.4,sri-33,0,0
Y27F2A.7,sri-34,0,0
Y27F2A.5,fbxc-55,0,0
Y27F2A.10,Y27F2A.10,0,0
Y27F2A.6,Y27F2A.6,7,10
Y27F2A.8,Y27F2A.8,0,0
Y27F2A.2,sri-78,0,0
Y27F2A.11,Y27F2A.11,0,0
Y27F2A.9,Y27F2A.9,0,0
ZC239.7,gcy-15,1,0
ZC239.8,sri-51,0,0
ZC239.9,sri-48,0,0
ZC239.10,sri-53,0,0
ZC239.19,sri-50,0,0
ZC239.20,ZC239.20,7,0
ZC239.21,ZC239.21,0,0
ZC239.12,sdz-35,2,8
ZC239.6,ZC239.6,5,380
ZC239.5,ZC239.5,4,1
ZC239.4,ZC239.4,1,3
ZC239.3,ZC239.3,1,1
ZC239.2,ZC239.2,0,0
ZC239.22,ZC239.22,10,2
ZC239.14,ZC239.14,10,17
ZC239.15,ZC239.15,8,14
ZC239.16,ZC239.16,9,5
C17F4.4,srh-297,0,0
C17F4.11,C17F4.11,0,1
C17F4.3,C17F4.3,0,0
C17F4.12,C17F4.12,0,0
C17F4.7,C17F4.7,5626,5376
C17F4.5,fbxc-50,173,115
C17F4.2,C17F4.2,0,1
C17F4.13,C17F4.13,0,0
C17F4.1,clec-124,6,39
C17F4.6,gcy-19,1,1
F02E11.2,F02E11.2,7,5
F02E11.7,F02E11.7,1,2
F02E11.3,F02E11.3,0,0
F02E11.4,F02E11.4,0,0
F02E11.1,wht-4,25,20
F39E9.4,F39E9.4,14,4
F02E11.5,scl-15,14,0
F39E9.3,sri-63,0,0
F39E9.23,F39E9.23,0,0
F39E9.14,F39E9.14,0,0
F39E9.11,btb-17,0,0
F39E9.2,btb-16,5,4
F39E9.12,btb-18,0,0
F39E9.7,F39E9.7,1,1
F39E9.6,F39E9.6,0,1
F39E9.1,F39E9.1,1,14
F39E9.22,F39E9.22,11,23
Y46D2A.1,Y46D2A.1,2,31
F14D2.6,F14D2.6,1,0
F14D2.18,F14D2.18,0,0
F14D2.17,F14D2.17,2,0
F14D2.19,F14D2.19,10,0
F14D2.15,F14D2.15,64,33
F14D2.14,F14D2.14,22,4
F14D2.8,F14D2.8,29,29
F14D2.4,bath-29,52,113
F14D2.1,bath-27,8,11
Y49F6C.6,Y49F6C.6,0,0
Y49F6C.7,Y49F6C.7,0,0
Y49F6C.8,Y49F6C.8,84,96
Y49F6C.5,bath-23,4,0
Y49F6C.9,21ur-14793,1,0
Y49F6C.4,bath-10,3,4
Y49F6C.3,bath-9,17,9
Y49F6C.2,Y49F6C.2,0,0
T06D4.1,T06D4.1,86,97
T06D4.2,T06D4.2,0,0
T06D4.6,T06D4.6,0,0
T06D4.3,T06D4.3,5,5
T06D4.4,T06D4.4,16,15
F18A12.5,F18A12.5,10,14
F18A12.6,F18A12.6,53,8
F18A12.4,F18A12.4,45,5
F18A12.3,F18A12.3,6,13
F18A12.7,F18A12.7,11,9
F18A12.2,F18A12.2,0,0
F18A12.1,F18A12.1,17,16
F18A12.8,F18A12.8,2,3
C16C8.18,C16C8.18,14,20
C16C8.2,C16C8.2,0,1
C16C8.17,C16C8.17,15,12
C16C8.4,C16C8.4,20,18
C16C8.16,C16C8.16,31,30
C16C8.20,C16C8.20,3,7
C16C8.21,C16C8.21,0,0
C16C8.14,C16C8.14,5,9
C16C8.13,C16C8.13,13,12
C16C8.12,C16C8.12,9,11
C16C8.11,C16C8.11,27,34
C16C8.19,C16C8.19,39,46
C16C8.7,C16C8.7,29,39
C16C8.8,C16C8.8,3,5
C16C8.9,C16C8.9,68,71
Y49F6B.13,Y49F6B.13,32,26
Y49F6B.12,Y49F6B.12,0,0
Y49F6B.7,fbxb-104,2,0
Y49F6B.8,Y49F6B.8,84,26
Y49F6B.4,smu-2,32,38
Y49F6B.3,fbxb-112,0,0
Y49F6B.9,Y49F6B.9,0,0
Y49F6B.10,col-71,10,8
Y49F6B.15,Y49F6B.15,0,0
Y49F6B.2,Y49F6B.2,0,0
Y49F6B.1,cyh-1,0,1
Y49F6B.11,srz-5,0,0
Y49F6B.14,Y49F6B.14,0,0
W09G10.6,clec-125,17,20
W09G10.5,clec-126,18,15
W09G10.1,col-72,0,0
W09G10.3,W09G10.3,0,0
W09G10.4,apd-3,27,35
W10G11.19,W10G11.19,6,7
W10G11.1,W10G11.1,0,0
W10G11.2,W10G11.2,0,0
W10G11.3,W10G11.3,5,1
W10G11.4,W10G11.4,0,1
W10G11.17,W10G11.17,6,5
W10G11.16,lgc-45,6,5
W10G11.5,clec-127,0,0
W10G11.6,clec-128,0,0
W10G11.15,clec-129,0,2
W10G11.14,clec-130,2,2
W10G11.7,clec-131,0,0
W10G11.13,clec-132,1,2
W10G11.12,clec-133,14,15
W10G11.11,clec-134,25,2
W10G11.9,srh-60,0,0
Y49F6A.2,srh-57,0,0
Y49F6A.1,wago-11,1,10
Y49F6A.5,Y49F6A.5,6,3
F40E12.2,F40E12.2,33,34
M151.7,M151.7,0,15
M151.4,M151.4,6,8
M151.9,M151.9,0,1
M151.2,M151.2,0,3
M151.5,fbxb-31,2,1
M151.1,M151.1,0,1
M151.6,fbxb-32,0,0
M151.8,fbxb-33,0,1
F19B10.5,F19B10.5,6,10
F19B10.4,F19B10.4,1,0
F19B10.13,F19B10.13,0,2
F19B10.3,F19B10.3,0,0
F19B10.7,srx-97,0,0
F19B10.8,srx-98,2,1
F19B10.9,sea-1,71,56
F40H7.12,F40H7.12,0,0
F40H7.4,srx-101,0,0
F40H7.5,srx-102,0,0
F40H7.8,srx-105,0,0
F40H7.2,srx-108,0,0
C46E10.6,srx-110,0,0
C46E10.5,fbxc-53,0,0
C46E10.10,srh-100,0,0
C46E10.4,fbxc-52,15,15
C46E10.3,C46E10.3,1,4
C46E10.2,C46E10.2,0,0
C46E10.1,C46E10.1,70,69
C46E10.8,C46E10.8,9,23
C46E10.9,C46E10.9,19,47
F12E12.5,sdz-12,1,2
F12E12.4,bath-31,6,7
F12E12.6,F12E12.6,14,47
F12E12.3,F12E12.3,6,4
F12E12.2,F12E12.2,0,1
F12E12.1,F12E12.1,39,33
F12E12.11,F12E12.11,0,0
F12E12.12,F12E12.12,0,0
F12E12.9,fbxb-92,4,4
F12E12.10,fbxb-90,7,0
T24E12.4,srx-111,1,0
T24E12.6,T24E12.6,0,0
T24E12.8,srx-112,0,0
T24E12.9,T24E12.9,0,0
T24E12.10,T24E12.10,0,0
T24E12.3,T24E12.3,0,0
T24E12.11,T24E12.11,0,0
T24E12.2,T24E12.2,0,0
T24E12.1,T24E12.1,19,21
T24E12.13,T24E12.13,0,0
Y8A9A.4,Y8A9A.4,0,0
Y8A9A.3,Y8A9A.3,0,0
Y8A9A.5,fbxb-99,0,0
Y8A9A.2,Y8A9A.2,0,1
Y8A9A.6,ins-32,0,0
F54D10.4,F54D10.4,5,1
F54D10.5,F54D10.5,56,33
F54D10.3,F54D10.3,1,2
F54D10.2,fbxa-24,2,1
F54D10.1,skr-15,22,19
F54D10.8,F54D10.8,0,1
F54D10.9,F54D10.9,0,0
C17A2.5,oac-4,0,9
C17A2.4,C17A2.4,0,0
C17A2.7,C17A2.7,0,0
C17A2.3,C17A2.3,0,0
C17A2.2,C17A2.2,0,0
C17A2.8,nhr-72,2,0
C17A2.1,nhr-257,0,0
C49D10.7,C49D10.7,0,0
C49D10.8,oac-11,0,0
C49D10.9,nhr-261,0,1
C49D10.6,nhr-75,0,0
C49D10.4,oac-10,0,0
C49D10.10,C49D10.10,4,2
C49D10.11,sdz-7,0,0
C49D10.2,nhr-166,0,0
F53C3.8,F53C3.8,0,1
F53C3.7,F53C3.7,0,0
F53C3.6,F53C3.6,0,0
F53C3.5,F53C3.5,0,0
F53C3.4,F53C3.4,1,0
F53C3.3,F53C3.3,0,0
F53C3.11,F53C3.11,0,0
F53C3.2,fbxb-103,0,2
F53C3.12,bcmo-2,6,1
F53C3.1,F53C3.1,13,13
F53C3.13,F53C3.13,80,75
Y14H12B.2,Y14H12B.2,273,95
Y14H12B.1,Y14H12B.1,100,100
T20H12.1,T20H12.1,4,4
K10G6.3,sea-2,25,34
K10G6.4,K10G6.4,0,0
K10G6.2,dos-2,0,0
K10G6.1,lin-31,0,0
K10G6.5,K10G6.5,0,0
Y14H12A.1,Y14H12A.1,10,10
K07D4.7,tag-218,4,2
Y14H12A.3,Y14H12A.3,0,0
K07D4.6,K07D4.6,0,0
K07D4.5,K07D4.5,0,0
K07D4.9,K07D4.9,0,0
K07D4.8,pqn-48,3,5
K07D4.3,rpn-11,0,0
K07D4.2,K07D4.2,0,0
W06A11.4,W06A11.4,3,5
W06A11.2,gadr-4,0,1
W06A11.3,fbxb-118,0,0
W06A11.1,W06A11.1,0,0
R11F4.3,R11F4.3,1,1
R11F4.6,R11F4.6,0,0
R11F4.2,R11F4.2,0,0
R11F4.1,R11F4.1,22,22
T08H4.2,T08H4.2,0,1
T08H4.1,rhgf-2,0,3
T08H4.3,ast-1,0,0
Y54C5A.1,Y54C5A.1,0,0
F56D3.1,F56D3.1,0,0
R03H10.2,R03H10.2,0,3
R03H10.4,R03H10.4,91,4
R03H10.5,R03H10.5,1,0
R03H10.6,R03H10.6,2,122
R03H10.1,R03H10.1,5,2
F31D5.3,cpna-1,4,4
F31D5.4,F31D5.4,0,1
F31D5.5,F31D5.5,5,3
F31D5.7,F31D5.7,1,0
F31D5.2,F31D5.2,5,12
F31D5.1,F31D5.1,2,1
C16A11.5,C16A11.5,36,37
C16A11.4,C16A11.4,29,36
C16A11.3,C16A11.3,29,28
C16A11.10,C16A11.10,10,10
C16A11.9,fbxc-43,0,2
C16A11.6,fbxc-44,17,4
C16A11.2,C16A11.2,52,46
C16A11.1,gpa-11,0,0
C16A11.7,C16A11.7,0,0
C16A11.8,clec-135,14,13
C01F1.4,C01F1.4,1,0
C01F1.5,C01F1.5,0,0
C01F1.6,C01F1.6,0,0
C01F1.3,C01F1.3,8,10
C01F1.1,C01F1.1,65,67
Y52E8A.3,Y52E8A.3,3,2
Y52E8A.4,Y52E8A.4,11,9
Y52E8A.7,Y52E8A.7,0,0
Y52E8A.5,srw-40,0,0
Y52E8A.1,Y52E8A.1,2,0
H20J04.6,H20J04.6,31,23
H20J04.5,pfd-2,56,78
H20J04.4,H20J04.4,18,24
H20J04.3,madf-3,0,0
H20J04.2,athp-2,38,38
H20J04.7,H20J04.7,0,0
H20J04.1,H20J04.1,8,11
B0286.2,lat-2,3,2
B0286.3,B0286.3,41,42
B0286.4,ntl-2,0,1
B0286.1,B0286.1,4,2
B0286.5,fkh-6,0,0
ZK430.8,mlt-7,12,11
ZK430.5,ZK430.5,1,2
ZK430.3,sod-5,0,0
ZK430.2,tag-231,16,23
ZK430.7,ZK430.7,37,33
ZK430.1,toe-1,97,99
T12C9.5,nhr-109,5,2
T12C9.1,nhr-273,0,1
T12C9.6,nhr-16,0,1
T12C9.3,twk-2,0,0
T12C9.7,T12C9.7,29,48
W06B4.3,vps-18,6,8
W06B4.2,W06B4.2,22,12
W06B4.1,W06B4.1,142,150
T05C1.1,T05C1.1,1,0
T05C1.2,T05C1.2,0,0
T05C1.3,T05C1.3,0,0
T05C1.4,camt-1,5,3
